INTDATE,AIRLINE,FLIGHT,DESTINATION,DESTGEO,DESTMARK,GATE,BAREA,STRATA,PEAK,HOWLONG,METHOD,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,SAQ,Q8COM1,Q8COM2,Q8COM3,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM1,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHEKCRATE,Q12COM1,Q12COM2,Q12COM3,Q13COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,HOME,Q18AGE,Q19GENDER,Q20INCOME,Q21FLY,Q22SJC,Q22OAK,LANG,WEIGHT,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL
29,34,871,94,8,2,92,6,2,3,170,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,1,1,4,2,-1,-1,-1,4,4,6,6,4,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,4,4,3,2,-1,-1,-1,1,1,1,2,2,2,1,2,1,-1,4,6,6,4,5,4,6,6,3,4,4,4,6,6,4
29,34,871,94,8,2,92,6,2,3,115,1,1,-1,-1,3,-1,-1,-1,2,2,2,2,1,1,4,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,11,5,5,6,2,-1,-1,-1,3,12,6,1,3,2,2,2,1,-1,5,5,6,5,5,5,5,5,5,6,6,6,6,6,6
29,34,871,94,8,2,92,6,2,3,280,1,1,-1,-1,3,-1,-1,-1,2,2,1,1,5,1,2,2,-1,-1,-1,5,4,3,3,3,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,5,5,5,2,-1,-1,-1,3,10,3,1,2,2,1,2,1,-1,5,4,6,4,4,5,6,6,4,4,6,4,6,5,5
29,34,871,94,8,2,92,6,2,3,185,1,1,-1,-1,3,-1,-1,-1,2,1,1,1,3,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,4,6,-1,-1,-1,11,0,5,5,2,-1,-1,-1,3,12,3,1,2,1,3,3,1,-1,4,4,4,4,3,3,4,4,5,6,6,6,6,6,4
29,34,871,94,8,2,92,6,2,3,190,1,3,-1,-1,6,-1,-1,-1,1,1,2,2,2,1,2,2,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,3,-1,-1,-1,2,0,-1,-1,-1,1,3,3,3,2,-1,-1,-1,1,3,2,2,1,2,2,1,1,-1,4,2,2,2,3,3,2,2,3,6,6,4,6,6,3
29,34,871,94,8,2,92,6,2,3,160,1,1,-1,-1,1,-1,-1,3,1,2,1,2,2,1,4,2,602,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,2,3,3,3,2,-1,-1,-1,1,5,5,1,4,2,1,1,1,-1,4,4,4,4,4,4,4,4,4,0,1,0,1,0,3
29,34,871,94,8,2,92,6,2,3,120,1,3,-1,-1,3,-1,-1,-1,2,2,1,1,1,1,4,2,-1,-1,-1,4,6,6,6,4,4,-1,-1,-1,0,-1,-1,-1,4,0,-1,-1,-1,11,0,5,6,2,-1,-1,-1,3,11,1,2,0,3,2,2,1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
29,34,871,94,8,2,92,6,2,3,10,1,3,-1,-1,3,-1,-1,-1,1,2,1,1,3,1,1,2,-1,-1,-1,5,5,6,5,4,5,-1,-1,-1,4,-1,-1,-1,1,2,-1,-1,-1,11,3,5,5,1,-1,-1,-1,3,12,1,2,5,3,2,2,3,-1,5,5,4,4,4,4,5,4,5,4,6,3,6,6,4
29,34,871,94,8,2,92,6,2,3,250,1,3,-1,-1,3,-1,-1,-1,1,0,1,1,2,1,4,2,-1,-1,-1,4,6,6,3,4,4,-1,-1,-1,4,-1,-1,-1,4,6,-1,-1,-1,11,0,4,6,2,-1,-1,-1,3,12,7,1,2,2,2,2,3,-1,6,3,4,4,4,4,6,6,4,6,6,6,6,6,6
29,34,871,94,8,2,92,6,2,3,250,1,4,-1,-1,3,-1,-1,-1,0,0,1,1,2,1,2,2,-1,-1,-1,5,6,6,5,4,4,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,0,5,3,2,-1,-1,-1,3,99,2,2,0,1,2,2,3,-1,5,3,4,5,4,4,6,6,5,4,6,6,6,6,4
29,34,871,94,8,2,92,6,2,3,240,1,2,3,-1,3,-1,-1,-1,1,2,1,1,1,1,2,2,505,-1,-1,5,6,6,4,4,4,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,4,4,6,2,-1,-1,-1,3,12,6,2,3,2,2,2,3,-1,3,4,3,3,3,4,6,6,5,6,6,6,6,6,5
29,34,871,94,8,2,92,6,2,3,240,1,3,-1,-1,3,-1,-1,-1,1,1,1,1,3,1,2,2,-1,-1,-1,5,6,6,4,5,5,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,5,5,6,2,-1,-1,-1,3,11,6,2,2,1,2,2,3,-1,5,5,4,5,5,5,6,6,5,6,6,6,6,6,5
29,34,871,94,8,2,92,6,2,3,130,1,1,-1,-1,3,-1,-1,-1,1,1,2,1,2,1,1,2,-1,-1,-1,4,6,6,6,4,4,-1,-1,-1,3,-1,-1,-1,4,0,-1,-1,-1,11,0,5,6,2,-1,-1,-1,3,16,3,2,1,2,2,2,3,-1,5,3,4,4,4,3,6,6,2,6,6,6,6,6,4
29,34,871,94,8,2,92,6,2,3,160,1,2,-1,-1,3,-1,-1,-1,1,1,1,1,1,1,3,1,-1,-1,-1,5,0,0,4,3,4,-1,-1,-1,4,-1,-1,-1,4,6,-1,-1,-1,11,4,4,0,2,-1,-1,-1,3,11,4,2,0,0,0,0,3,-1,5,4,3,4,5,4,4,4,1,4,0,0,0,0,4
29,34,871,94,8,2,92,6,2,3,175,1,4,-1,-1,3,-1,-1,-1,2,2,1,1,2,1,1,1,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,5,5,5,2,-1,-1,-1,3,99,3,1,2,2,2,2,3,-1,4,5,5,5,5,5,5,5,5,5,6,6,6,6,5
29,33,6418,81,1,2,84,5,2,2,182,1,2,-1,-1,3,-1,-1,-1,2,2,1,1,3,1,1,2,802,-1,-1,4,6,6,5,2,3,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,11,0,0,0,0,-1,-1,-1,3,10,1,2,0,1,2,2,1,-1,6,4,4,4,4,4,6,4,2,6,6,6,6,6,4
29,33,6418,81,1,2,84,5,2,2,170,1,2,3,-1,3,-1,-1,-1,0,0,0,1,2,1,3,2,301,-1,-1,4,0,0,4,4,4,-1,-1,-1,4,-1,-1,-1,1,5,1,-1,-1,11,0,2,4,2,-1,-1,-1,3,10,3,2,1,1,1,0,1,-1,4,4,3,3,4,3,0,0,4,0,0,0,0,0,4
29,33,6418,81,1,2,84,5,2,2,200,1,1,-1,-1,3,-1,-1,-1,1,1,2,1,2,1,4,2,-1,-1,-1,4,6,6,6,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,6,5,5,2,-1,-1,-1,2,10,4,2,4,2,2,2,1,-1,3,4,4,4,5,4,6,6,4,6,6,6,6,6,4
29,33,6418,81,1,2,84,5,2,2,160,1,1,-1,-1,9,-1,-1,-1,2,1,1,2,4,1,4,2,20,609,-1,4,4,4,4,3,4,-1,-1,-1,5,-1,-1,-1,1,5,1,-1,-1,6,4,4,4,2,-1,-1,-1,3,10,5,1,4,1,2,2,1,-1,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
29,33,6418,81,1,2,84,5,2,2,290,1,1,-1,-1,3,-1,-1,-1,2,1,1,1,2,1,4,2,-1,-1,-1,5,6,6,5,4,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,5,5,6,2,-1,-1,-1,3,10,6,1,4,2,1,2,1,-1,4,5,4,5,5,5,5,5,5,4,6,6,6,6,5
29,33,6418,81,1,2,84,5,2,2,320,1,2,-1,-1,3,-1,-1,-1,1,2,1,2,1,2,0,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,6,4,3,2,-1,-1,-1,2,10,3,2,2,2,2,2,1,-1,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
29,33,6418,81,1,2,84,5,2,2,155,1,2,-1,-1,1,-1,-1,4,1,1,1,2,4,1,4,2,405,31,-1,4,6,3,4,5,5,-1,-1,-1,4,-1,-1,-1,1,5,-1,-1,-1,9,4,5,5,2,-1,-1,-1,1,7,6,2,4,1,2,1,1,-1,5,4,3,3,3,4,3,3,6,4,4,6,4,3,4
29,33,6418,81,1,2,84,5,2,2,160,1,2,-1,-1,10,-1,-1,-1,1,1,2,1,3,1,4,2,999,-1,-1,5,5,5,5,4,4,1,-1,-1,5,-1,-1,-1,1,5,1,-1,-1,0,4,4,4,2,-1,-1,-1,2,10,4,2,2,2,2,2,1,-1,4,4,4,4,5,4,4,4,5,3,3,4,3,4,3
29,33,6418,81,1,2,84,5,2,2,230,1,2,-1,-1,3,-1,-1,-1,2,2,1,1,1,1,4,2,-1,-1,-1,4,0,0,4,4,4,-1,-1,-1,3,-1,-1,-1,4,0,-1,-1,-1,11,0,5,0,2,-1,-1,-1,3,10,5,2,2,2,2,2,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,33,6418,81,1,2,84,5,2,2,320,1,2,-1,-1,3,-1,-1,-1,2,2,1,2,3,1,4,2,-1,-1,-1,5,6,6,4,4,4,-1,-1,-1,4,-1,-1,-1,1,4,-1,-1,-1,11,4,5,4,2,-1,-1,-1,2,10,6,2,0,2,2,2,1,-1,5,3,3,5,5,5,5,5,3,6,6,6,6,6,4
29,33,6418,81,1,2,84,5,2,2,120,1,3,-1,-1,3,-1,-1,-1,2,2,2,2,3,1,2,2,-1,-1,-1,5,6,6,4,4,4,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,11,5,5,6,2,-1,-1,-1,3,10,4,2,1,3,2,2,1,-1,4,4,5,5,5,5,6,6,6,6,6,6,6,6,5
29,33,6418,81,1,2,84,5,2,2,110,1,2,-1,-1,2,-1,-1,-1,1,1,1,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,1,2,15,-1,-1,5,5,5,5,2,-1,-1,-1,3,10,2,1,1,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,33,6418,81,1,2,84,5,2,2,140,1,3,-1,-1,2,-1,-1,-1,2,1,1,2,3,1,2,1,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,2,2,1,2,2,2,1,-1,5,5,5,3,4,4,6,6,4,4,3,5,6,6,5
29,33,6418,81,1,2,84,5,2,2,149,1,1,-1,-1,3,-1,-1,-1,2,1,1,2,3,1,3,2,319,-1,-1,5,2,4,4,3,4,-1,-1,-1,5,-1,-1,-1,1,3,15,-1,-1,11,4,5,5,2,-1,-1,-1,3,10,4,1,3,2,2,2,1,-1,5,3,4,3,3,4,4,4,4,4,4,4,4,4,5
29,33,6418,81,1,2,84,5,2,2,200,1,3,-1,-1,3,-1,-1,-1,2,2,2,2,1,1,4,2,-1,-1,-1,4,6,6,6,3,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,11,6,5,6,2,-1,-1,-1,3,11,3,2,1,2,2,2,1,-1,4,4,3,5,4,5,4,4,6,4,4,6,3,6,5
29,33,6418,81,1,2,84,5,2,2,110,1,0,-1,-1,3,-1,-1,-1,2,1,2,1,2,1,2,2,-1,-1,-1,5,6,6,4,4,4,-1,-1,-1,3,-1,-1,-1,4,0,-1,-1,-1,11,3,4,6,2,-1,-1,-1,3,10,2,2,2,2,2,2,1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13,28,15,89,8,2,98,6,2,3,155,1,3,-1,-1,2,-1,-1,-1,2,2,2,1,2,1,2,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,1,1,2,2,2,1,-1,3,6,6,5,5,6,6,6,3,6,6,6,6,6,6
13,28,15,89,8,2,98,6,2,3,95,1,4,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,4,2,501,-1,-1,5,6,6,4,4,4,12,-1,-1,5,6,-1,-1,1,5,1,-1,-1,1,5,5,5,2,-1,-1,-1,1,3,3,2,0,2,2,1,1,-1,6,4,4,5,5,5,6,6,3,5,6,6,6,6,5
13,28,15,89,8,2,98,6,2,3,185,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,4,2,202,619,-1,5,6,6,4,4,4,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,7,5,5,4,2,-1,-1,-1,1,4,3,2,2,2,1,2,1,-1,4,4,4,5,4,5,5,5,5,5,4,6,6,6,4
13,28,15,89,8,2,98,6,2,3,215,1,2,-1,-1,3,-1,-1,-1,1,2,1,1,1,1,4,2,210,-1,-1,5,5,6,4,4,4,-1,-1,-1,5,21,-1,-1,2,0,-1,-1,-1,11,3,4,5,2,-1,-1,-1,3,10,3,2,3,2,1,2,1,-1,4,3,3,4,4,4,4,4,4,4,3,5,6,6,4
13,28,15,89,8,2,98,6,2,3,175,1,6,-1,-1,3,-1,-1,-1,2,1,2,1,1,2,1,2,-1,-1,-1,5,5,3,4,4,4,-1,-1,-1,3,9,-1,-1,2,0,-1,-1,-1,11,3,3,3,2,-1,-1,-1,3,10,3,1,1,2,2,2,1,-1,4,4,4,2,5,4,6,6,5,4,4,4,6,4,4
13,28,15,89,8,2,98,6,2,3,320,1,3,-1,-1,3,-1,-1,-1,1,1,1,1,1,2,4,2,999,-1,-1,6,6,6,4,4,5,-1,-1,-1,4,30,-1,-1,3,6,-1,-1,-1,11,5,5,5,2,-1,-1,-1,3,11,5,2,2,2,2,2,1,-1,4,4,4,5,5,5,5,5,5,6,6,6,6,6,5
13,28,15,89,8,2,98,6,2,3,140,1,3,-1,-1,5,-1,-1,-1,1,2,1,1,2,1,1,2,102,-1,-1,3,3,3,3,3,3,-1,-1,-1,3,5,-1,-1,3,6,-1,-1,-1,1,4,3,1,1,5,-1,-1,1,3,2,1,1,2,2,2,1,-1,3,3,3,3,3,3,3,3,3,2,4,4,4,6,3
13,28,15,89,8,2,98,6,2,3,30,1,3,-1,-1,3,-1,-1,-1,1,2,2,1,2,1,1,2,-1,-1,-1,5,5,6,6,3,6,-1,-1,-1,4,-1,-1,-1,3,6,-1,-1,-1,11,4,4,4,2,-1,-1,-1,3,16,2,2,4,3,3,3,1,-1,6,6,6,6,6,6,6,6,6,6,5,6,6,4,4
13,28,15,89,8,2,98,6,2,3,125,1,2,-1,-1,2,-1,-1,-1,1,1,0,1,2,1,3,2,612,-1,-1,3,3,3,3,2,2,102,-1,-1,4,-1,-1,-1,1,5,1,-1,-1,5,3,4,4,2,-1,-1,-1,1,3,3,1,1,2,0,1,1,-1,5,3,2,4,4,2,3,3,2,3,2,3,3,2,3
13,28,15,89,8,2,98,6,2,3,245,1,4,-1,-1,3,-1,-1,-1,1,2,2,1,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,0,3,3,2,-1,-1,-1,3,11,2,1,2,2,2,2,1,-1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
13,28,15,89,8,2,98,6,2,3,185,1,2,3,-1,6,-1,-1,-1,1,1,1,1,3,1,3,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,4,20,-1,-1,2,0,-1,-1,-1,1,4,5,5,2,-1,-1,-1,1,3,2,1,4,3,1,1,1,-1,3,2,2,3,3,3,6,6,5,4,4,4,6,6,5
13,28,15,89,8,2,98,6,2,3,165,1,1,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,2,-1,-1,-1,3,6,6,6,6,3,-1,-1,-1,3,-1,-1,-1,3,6,-1,-1,-1,7,3,3,3,2,-1,-1,-1,3,10,2,2,1,2,1,0,1,-1,3,6,6,6,4,6,3,3,3,6,6,6,6,6,3
13,28,15,89,8,2,98,6,2,3,-1,1,2,-1,-1,2,-1,-1,-1,1,1,2,2,2,1,4,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,3,1,-1,-1,5,3,5,3,2,-1,-1,-1,1,1,6,1,2,3,2,2,1,-1,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4
13,28,15,89,8,2,98,6,2,3,260,1,2,-1,-1,3,-1,-1,-1,2,1,2,1,1,2,1,2,202,-1,-1,6,6,6,6,3,4,-1,-1,-1,4,-1,-1,-1,3,0,-1,-1,-1,11,3,5,6,2,-1,-1,-1,3,16,2,2,0,0,0,0,1,-1,3,6,4,3,3,4,6,6,5,6,6,6,6,6,5
13,28,15,89,8,2,98,6,2,3,185,1,2,-1,-1,7,-1,-1,-1,1,1,1,1,2,1,4,2,31,506,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,3,6,-1,-1,-1,0,0,3,3,1,5,-1,-1,2,10,3,2,2,2,1,1,1,-1,4,3,3,4,4,3,4,6,1,3,3,3,2,6,3
13,28,15,89,8,2,98,6,2,3,125,1,5,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,2,2,-1,-1,-1,4,4,4,4,4,5,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,7,0,5,5,2,-1,-1,-1,1,4,3,2,4,2,2,2,1,-1,0,4,4,4,4,4,4,4,5,6,6,4,6,6,4
18,35,1817,16,2,4,26,1,1,2,120,1,2,-1,-1,7,-1,-1,-1,2,2,2,2,1,1,4,1,999,-1,-1,5,6,6,6,6,5,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,3,12,3,2,0,2,2,2,1,-1,6,6,6,5,5,5,6,6,6,6,6,6,6,6,5
18,35,1817,16,2,4,26,1,1,2,100,1,6,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,1,999,-1,-1,5,6,6,6,6,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,2,2,1,2,2,1,1,-1,4,6,6,5,6,5,6,6,5,5,6,6,6,6,5
18,35,1817,16,2,4,26,1,1,2,360,1,2,-1,-1,6,-1,-1,-1,2,2,1,1,1,1,4,1,10,-1,-1,5,5,3,2,3,4,-1,-1,-1,5,24,-1,-1,1,3,15,-1,-1,2,5,5,5,2,-1,-1,-1,1,5,7,1,4,1,2,2,1,-1,2,2,2,2,5,2,6,6,5,3,2,5,3,3,5
18,35,1817,16,2,4,26,1,1,2,120,1,3,-1,-1,2,-1,-1,-1,1,2,1,2,2,1,4,1,406,408,-1,3,6,4,4,4,4,-1,-1,-1,3,3,8,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,3,12,3,2,2,2,1,2,1,-1,6,3,6,4,6,5,6,6,1,3,6,6,6,4,4
18,35,1817,16,2,4,26,1,1,2,60,1,2,-1,-1,4,-1,-1,-1,2,2,2,2,1,2,1,1,102,108,-1,5,6,4,6,4,5,-1,-1,-1,5,6,-1,-1,1,4,7,-1,-1,5,5,5,5,2,-1,-1,-1,3,12,4,1,3,2,2,2,1,-1,5,6,6,5,5,5,6,6,6,5,6,6,6,5,5
18,35,1817,16,2,4,26,1,1,2,120,1,1,-1,-1,9,-1,-1,-1,2,2,2,2,3,1,4,2,501,-1,-1,3,4,4,3,3,3,-1,-1,-1,4,-1,-1,-1,0,0,-1,-1,-1,5,4,5,2,2,-1,-1,-1,3,12,3,1,3,1,2,2,1,-1,6,2,3,4,4,3,6,6,1,4,6,3,6,3,3
18,35,1817,16,2,4,26,1,1,2,120,1,4,-1,-1,2,-1,-1,-1,2,2,2,3,1,1,4,1,-1,-1,-1,3,6,6,6,2,3,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,1,0,0,0,0,-1,-1,-1,1,3,6,2,0,2,1,1,1,-1,3,3,3,3,3,4,3,3,5,4,4,6,0,0,0
18,35,1817,16,2,4,26,1,1,2,90,1,4,-1,-1,2,-1,-1,-1,1,2,2,1,3,1,1,2,999,-1,-1,5,0,0,5,5,5,-1,-1,-1,5,2,1,-1,0,0,-1,-1,-1,1,5,5,5,2,-1,-1,-1,1,3,2,1,1,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,35,1817,16,2,4,26,1,1,2,105,1,1,-1,-1,8,-1,-1,-1,1,2,2,1,4,1,4,2,-1,-1,-1,4,4,6,4,4,4,-1,-1,-1,4,-1,-1,-1,1,4,4,-1,-1,4,4,4,4,2,-1,-1,-1,1,9,4,0,4,1,0,1,1,-1,3,3,4,4,4,4,6,6,4,4,4,4,4,6,4
18,35,1817,16,2,4,26,1,1,2,120,1,2,-1,-1,9,-1,-1,-1,2,2,1,1,1,2,1,2,-1,-1,-1,4,5,4,4,4,4,-1,-1,-1,3,-1,-1,-1,1,2,-1,-1,-1,5,3,4,4,3,-1,-1,-1,0,99,3,1,0,0,0,0,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
18,35,1817,16,2,4,26,1,1,2,120,1,6,-1,-1,9,-1,-1,-1,2,2,1,1,2,1,1,2,203,-1,-1,4,1,3,4,3,3,-1,-1,-1,3,-1,-1,-1,2,0,-1,-1,-1,6,5,4,5,2,-1,-1,-1,3,12,3,1,3,2,2,2,1,-1,2,3,6,4,3,3,6,6,4,4,6,4,6,4,3
18,35,1817,16,2,4,26,1,1,2,540,1,2,-1,-1,9,-1,-1,-1,2,2,1,1,2,1,1,2,-1,-1,-1,5,5,5,6,4,5,-1,-1,-1,5,-1,-1,-1,0,0,-1,-1,-1,5,5,5,4,2,-1,-1,-1,3,12,3,2,2,1,2,2,1,-1,6,6,6,4,4,4,6,6,5,5,6,5,6,5,4
18,35,1817,16,2,4,26,1,1,2,120,1,3,-1,-1,9,-1,-1,-1,2,2,1,2,1,1,4,2,705,-1,-1,3,4,4,3,3,4,-1,-1,-1,4,-1,-1,-1,1,4,-1,-1,-1,3,5,5,3,2,-1,-1,-1,3,12,5,2,0,2,2,2,1,-1,6,4,4,5,3,3,6,6,6,4,6,4,6,4,4
18,35,1817,16,2,4,26,1,1,2,75,1,2,-1,-1,5,-1,-1,-1,2,2,1,2,3,1,3,2,993,-1,-1,3,3,3,4,4,3,-1,-1,-1,5,-1,-1,-1,1,4,4,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,2,4,2,1,2,1,-1,5,4,4,5,5,5,6,6,4,4,3,3,3,3,4
18,35,1817,16,2,4,26,1,1,2,105,1,2,-1,-1,8,-1,-1,-1,1,0,1,0,1,2,1,2,999,-1,-1,4,4,4,6,3,4,-1,-1,-1,4,6,-1,-1,1,5,-1,-1,-1,5,5,4,4,2,-1,-1,-1,3,13,6,2,1,2,2,2,1,-1,3,3,3,4,4,4,4,4,4,3,3,4,6,4,4
18,35,1817,16,2,4,26,1,1,2,90,1,4,-1,-1,8,-1,-1,-1,1,2,2,2,2,1,1,2,-1,-1,-1,4,4,5,4,3,4,-1,-1,-1,4,8,-1,-1,3,0,-1,-1,-1,5,5,4,5,2,-1,-1,-1,3,12,1,2,0,0,0,0,1,-1,4,4,3,5,5,4,4,4,5,5,4,5,5,5,5
26,36,218,6,3,2,52,3,2,1,150,1,2,-1,-1,3,-1,-1,-1,2,2,1,1,1,1,2,1,-1,-1,-1,4,6,6,4,4,4,-1,-1,-1,4,5,-1,-1,2,0,-1,-1,-1,11,6,5,6,1,-1,-1,-1,3,11,3,2,2,2,2,2,1,-1,4,4,6,4,5,6,6,5,6,6,6,6,6,6,4
26,36,218,6,3,2,52,3,2,1,90,1,1,-1,-1,2,-1,-1,-1,2,1,2,2,3,1,4,1,13,-1,-1,4,6,6,4,5,4,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,6,4,5,5,2,-1,-1,-1,1,2,5,2,4,2,2,2,1,-1,5,4,3,4,6,4,6,6,6,3,4,6,6,6,4
26,36,218,6,3,2,52,3,2,1,90,1,2,-1,-1,2,-1,-1,-1,2,1,2,1,2,1,2,1,-1,-1,-1,4,6,6,6,6,4,-1,-1,-1,5,4,-1,-1,2,0,-1,-1,-1,7,4,5,5,1,-1,-1,-1,3,11,4,2,0,2,2,2,1,-1,4,6,3,0,6,5,6,6,4,3,6,6,6,6,4
26,36,218,6,3,2,52,3,2,1,90,1,3,-1,-1,2,-1,-1,-1,2,1,2,1,3,1,4,1,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,5,-1,-1,1,3,-1,-1,-1,7,5,5,5,2,-1,-1,-1,3,11,7,1,4,1,1,2,1,-1,4,4,3,0,4,6,6,6,4,6,6,4,6,5,5
26,36,218,6,3,2,52,3,2,1,120,1,2,-1,-1,3,-1,-1,-1,2,2,1,1,3,1,1,1,506,-1,-1,4,6,6,3,3,3,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,11,4,4,6,2,-1,-1,-1,3,11,3,1,2,2,2,2,1,-1,3,4,3,4,3,3,3,3,4,6,6,6,6,6,4
26,36,218,6,3,2,52,3,2,1,-1,1,3,-1,-1,2,-1,-1,-1,1,1,2,2,1,2,1,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,45,5,5,5,2,-1,-1,-1,3,11,5,1,3,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,36,218,6,3,2,52,3,2,1,150,1,2,-1,-1,2,-1,-1,-1,1,0,1,0,1,1,2,2,990,991,-1,5,5,5,5,5,5,1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,45,4,5,5,2,-1,-1,-1,3,11,5,2,3,2,0,0,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
26,36,218,6,3,2,52,3,2,1,120,1,1,-1,-1,14,-1,-1,-1,2,1,2,2,4,1,1,2,702,-1,-1,4,6,6,4,4,4,-1,-1,-1,4,5,-1,-1,2,0,-1,-1,-1,1,0,3,4,2,-1,-1,-1,1,4,4,2,3,3,1,1,1,-1,5,3,3,4,0,4,6,4,6,6,6,6,6,6,4
26,36,218,6,3,2,52,3,2,1,75,1,1,-1,-1,1,-1,-1,3,2,2,2,2,3,1,4,2,-1,-1,-1,4,6,6,3,1,3,-1,-1,-1,4,4,1,-1,2,0,-1,-1,-1,7,3,4,3,2,-1,-1,-1,1,4,4,1,4,2,1,2,1,-1,6,3,3,4,4,4,6,6,2,4,4,6,4,0,3
26,36,218,6,3,2,52,3,2,1,90,1,1,-1,-1,6,-1,-1,-1,0,1,1,1,3,1,4,2,-1,-1,-1,3,4,6,3,3,3,-1,-1,-1,4,5,-1,-1,1,3,14,-1,-1,2,3,4,4,2,-1,-1,-1,1,5,3,2,4,2,0,1,1,-1,4,4,4,4,4,4,4,4,3,3,3,4,4,6,4
