1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
28,16,226,27,7,4,1,A,2,3,135,1,1,,,9,,,,1,1,1,0,3,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,1,5,,,,5,5,5,5,2,,,,3,99,4,1,3,2,2,0,1,0.669478,5,4,3,5,5,5,5,5,4,5,6,5,6,5,5
29,34,875,95,8,4,93,G,3,3,445,1,1,,,3,,,,2,2,2,1,1,1,2,1,1,308,,5,6,6,6,5,5,,,,5,,,,1,2,15,,,11,5,5,3,2,,,,3,12,4,1,2,3,2,2,1,0.725279,4,6,6,4,4,5,5,5,5,6,6,6,6,6,5
28,16,226,27,7,4,1,A,2,3,180,1,3,,,2,,,,1,0,0,1,2,1,3,2,,,,5,6,6,6,3,4,,,,5,,,,3,6,,,,7,4,5,4,2,,,,1,4,4,2,3,2,2,2,1,0.669478,4,6,2,5,5,4,5,5,4,4,4,6,6,6,4
28,16,226,27,7,4,1,A,2,3,105,1,1,,,0,,,,1,1,2,1,2,1,1,2,102,103,106,3,6,6,6,0,3,,,,4,,,,2,0,,,,5,0,5,1,1,5,,,0,99,0,0,0,0,0,0,1,0.669478,4,2,3,4,4,4,4,4,4,0,0,0,0,0,0
28,16,226,27,7,4,1,A,2,3,240,1,2,,,9,,,,1,1,1,2,1,1,2,2,205,,,4,4,4,4,3,4,,,,4,,,,2,0,,,,7,5,3,3,2,,,,3,16,4,2,3,2,2,2,1,0.669478,6,2,2,3,4,5,6,6,1,5,5,5,0,5,3
29,34,875,95,8,4,93,G,3,3,370,1,2,,,3,,,,2,1,2,2,2,1,3,2,205,508,,5,4,4,4,3,4,,,,4,,,,2,0,,,,11,0,5,5,2,,,,3,10,2,2,1,0,2,2,1,0.725279,3,3,3,4,5,5,3,3,3,6,6,6,6,6,5
29,34,875,95,8,4,93,G,3,3,185,1,2,,,2,,,,2,1,2,1,4,1,4,2,,,,5,6,6,5,5,5,,,,5,,,,1,5,,,,6,0,5,4,2,,,,1,2,4,2,3,2,2,2,1,0.725279,5,4,4,5,4,5,5,5,4,5,4,5,6,6,5
29,34,875,95,8,4,93,G,3,3,455,1,2,3,,3,,,,2,2,2,1,1,1,2,2,505,21,803,5,5,6,6,3,4,101,,,5,,,,1,5,1,,,11,5,5,5,2,,,,3,10,3,2,1,1,2,2,1,0.725279,4,6,3,4,5,5,6,6,5,6,6,5,6,6,4
28,16,226,27,7,4,1,A,2,3,120,1,2,,,5,,,,2,0,0,1,2,1,4,2,202,,,3,3,3,3,3,3,,,,3,,,,3,0,,,,19,0,3,3,1,10,,,2,10,4,1,4,2,2,2,1,0.669478,2,2,2,3,3,2,3,3,3,3,1,1,6,2,2
28,16,226,27,7,4,1,A,2,3,135,1,2,,,2,,,,1,2,2,2,3,1,4,2,408,,,4,4,6,4,4,4,,,,5,,,,3,6,,,,7,4,5,5,2,,,,1,4,5,1,3,2,1,2,1,0.669478,4,3,6,4,4,4,2,2,2,5,3,4,3,6,4
29,34,875,95,8,4,93,G,3,3,145,1,2,,,3,,,,0,1,1,1,1,2,1,2,,,,5,0,0,0,5,5,,,,5,,,,0,0,,,,11,0,0,0,0,,,,3,10,2,1,1,2,2,2,1,0.725279,3,5,5,5,5,5,0,5,3,0,0,0,0,0,5
28,16,226,27,7,4,1,A,2,3,316,1,3,,,2,,,,1,2,1,0,1,1,1,2,501,4,,4,4,6,3,3,3,,,,4,2,,,0,0,,,,7,4,4,4,2,,,,3,16,6,1,1,2,2,2,1,0.669478,4,3,6,4,4,4,4,4,1,6,6,6,6,6,3
29,34,875,95,8,4,93,G,3,3,115,1,1,,,3,,,,0,0,0,1,1,1,4,2,,,,4,6,6,6,4,4,,,,3,,,,2,0,,,,11,0,3,3,1,,,,3,99,6,1,3,2,1,2,4,0.725279,4,6,6,2,4,4,6,6,5,6,6,6,6,6,4
28,16,226,27,7,4,1,A,2,3,180,1,3,,,2,,,,1,2,2,2,1,2,1,2,999,,,5,0,0,4,5,5,,,,5,4,,,1,5,,,,7,5,5,5,2,,,,3,16,7,1,5,2,2,0,1,0.669478,4,4,3,5,5,5,5,5,5,5,5,0,5,0,4
29,34,875,95,8,4,93,G,3,3,265,1,3,,,3,,,,2,2,1,1,1,1,4,2,,,,5,6,6,3,3,3,,,,4,,,,4,0,,,,11,3,4,6,2,,,,3,16,3,2,1,2,2,2,4,0.725279,3,3,3,3,3,3,3,3,4,6,6,6,6,6,4
28,16,226,27,7,4,1,A,2,3,145,1,2,,,2,,,,1,0,0,1,1,2,1,2,704,,,4,6,2,4,3,4,,,,5,2,,,2,0,,,,7,4,4,4,2,,,,3,16,5,1,2,2,2,2,1,0.669478,4,6,2,4,4,4,4,4,5,4,4,6,6,6,4
29,34,875,95,8,4,93,G,3,3,445,1,3,,,3,,,,2,1,2,1,1,1,2,2,,,,5,6,6,6,4,4,,,,5,,,,0,0,,,,11,0,4,0,1,,,,3,16,6,2,4,2,2,2,4,0.725279,0,0,4,5,5,4,6,5,1,6,6,6,6,6,0
28,16,226,27,7,4,1,A,2,3,105,1,2,,,8,,,,1,2,1,2,1,2,1,2,,,,4,6,3,3,0,4,,,,1,,,,0,0,,,,5,3,5,3,2,,,,3,99,5,2,0,2,2,2,1,0.669478,3,2,3,4,4,4,4,0,6,6,6,6,6,4,4
29,34,875,95,8,4,93,G,3,3,145,1,2,,,3,,,,2,1,1,1,2,1,1,2,,,,4,6,6,6,4,4,,,,4,,,,3,6,,,,11,3,4,4,1,,,,3,16,6,2,0,2,2,2,4,0.725279,3,3,3,3,4,3,3,3,3,6,6,6,6,6,3
28,16,226,27,7,4,1,A,2,3,150,1,1,,,4,,,,1,2,2,1,3,1,3,2,31,,,4,4,4,3,4,4,,,,5,,,,2,0,,,,5,5,5,5,2,,,,3,16,4,2,0,2,1,0,1,0.669478,4,3,4,5,4,4,4,4,5,4,6,2,4,4,4
28,16,226,27,7,4,1,A,2,3,N,1,2,,,2,,,,1,2,2,2,1,1,4,2,999,,,5,6,6,5,5,5,,,,5,6,,,1,5,,,,7,5,5,5,2,,,,3,16,4,2,0,2,2,2,1,0.669478,4,5,5,5,5,5,6,5,6,5,5,6,6,6,5
28,16,226,27,7,4,1,A,2,3,135,1,1,,,4,,,,1,1,2,1,2,1,2,2,104,,,5,6,6,4,4,4,,,,5,,,,1,5,2,,,7,5,4,5,2,,,,3,16,3,1,2,2,2,2,1,0.669478,4,3,4,3,5,4,3,3,4,6,6,6,6,6,4
29,34,875,95,8,4,93,G,3,3,N,1,2,,,3,,,,2,1,1,2,2,1,1,2,,,,6,6,6,6,6,6,,,,5,,,,0,1,,,,11,0,0,0,0,,,,3,16,3,0,2,3,3,3,4,0.725279,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
29,34,875,95,8,4,93,G,3,3,175,1,2,,,2,,,,1,1,2,1,1,1,1,2,,,,5,6,6,6,3,4,,,,3,,,,3,0,,,,9,3,4,4,2,,,,3,16,7,1,3,2,2,2,4,0.725279,3,6,2,3,3,3,3,3,2,6,6,6,6,6,3
12,15,2040,61,2,4,46,C,2,2,90,1,1,,,12,,,,2,2,2,2,3,1,4,1,,,,4,6,6,3,3,0,,,,5,27,,,1,5,1,,,5,4,4,4,2,,,,3,12,5,1,4,2,2,2,1,0.977951,4,3,3,4,3,3,3,3,3,4,6,6,6,6,4
29,33,217,50,1,4,61,E,2,2,115,1,1,,,9,,,,2,2,2,1,5,1,4,1,208,,,5,4,4,5,4,4,,,,5,5,,,1,3,1,,,7,5,5,5,1,5,,,3,12,4,1,3,2,2,2,1,2.167946,6,6,4,4,5,5,6,6,5,5,6,5,6,5,5
29,33,217,50,1,4,61,E,2,2,145,1,1,,,9,,,,2,2,1,1,3,1,4,1,608,,,5,3,5,5,5,5,,,,5,1,,,1,3,1,,,2,4,3,5,2,,,,3,12,6,1,3,2,2,2,1,2.167946,4,4,4,1,3,4,6,6,5,5,6,4,6,5,4
12,15,2040,61,2,4,46,C,2,2,105,1,3,,,2,,,,1,2,1,2,2,1,4,1,16,102,,5,6,6,5,5,5,,,,5,4,1,,2,0,,,,6,5,5,5,2,,,,3,12,4,2,3,2,2,2,1,0.977951,5,5,5,5,5,5,5,5,6,5,6,6,6,6,5
12,15,2040,61,2,4,46,C,2,2,90,1,2,,,9,,,,1,2,2,1,2,1,4,1,614,,,4,4,4,6,6,4,,,,5,4,,,0,4,2,,,3,4,4,4,2,,,,3,12,5,2,0,0,2,2,1,0.977951,6,6,6,2,3,6,6,6,4,3,6,4,6,4,4
12,15,2040,61,2,4,46,C,2,2,75,1,1,,,5,,,,2,1,2,1,3,1,2,2,202,,,4,4,4,4,5,4,,,,5,,,,1,5,1,,,5,5,5,5,2,,,,3,12,3,1,4,1,2,2,1,0.977951,4,3,4,5,4,4,6,6,5,6,6,5,6,3,4
29,33,217,50,1,4,61,E,2,2,161,1,4,,,3,,,,1,1,2,1,1,1,2,1,,,,4,6,6,6,3,4,,,,4,40,,,2,0,,,,11,4,5,4,1,8,,,3,12,2,2,2,2,2,2,1,2.167946,3,6,4,5,4,4,6,6,5,6,6,6,6,6,4
29,17,27,61,2,4,101,G,3,2,115,1,1,,,9,,,,1,2,2,1,1,1,2,1,507,202,,4,4,4,4,4,4,,,,4,,8,,2,0,,,,7,5,5,4,1,24,,,3,16,5,2,4,3,2,2,1,0.669478,3,4,4,5,5,5,4,3,2,5,6,4,6,5,4
12,15,2040,61,2,4,46,C,2,2,80,1,2,,,9,,,,1,0,0,3,3,1,2,2,609,,,5,5,4,6,3,3,,,,4,,,,2,0,,,,4,3,1,1,1,22,,,3,12,5,2,4,1,2,1,1,0.977951,6,6,3,3,2,3,3,3,6,3,6,1,6,2,3
29,17,27,61,2,4,101,G,3,2,115,1,1,,,2,,,,1,2,2,1,2,1,2,1,505,,,4,6,6,6,4,4,,,,5,1,,,4,0,,,,7,3,5,5,2,,,,1,4,3,1,3,2,1,2,1,0.669478,6,6,6,4,4,4,6,6,3,5,4,6,6,6,4
29,17,27,61,2,4,101,G,3,2,145,1,1,,,2,,,,1,2,2,2,1,1,2,2,,,,4,4,4,4,4,4,,,,4,,,,2,0,,,,7,3,4,4,2,,,,1,4,4,1,4,2,1,0,1,0.669478,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4
29,17,27,61,2,4,101,G,3,2,160,1,2,3,,2,,,,1,2,2,1,1,1,4,2,,,,5,6,6,6,5,5,,,,4,6,,,3,0,,,,5,3,4,4,2,,,,1,1,2,1,1,3,2,2,1,0.669478,5,6,6,6,4,6,6,6,4,4,4,6,6,6,4
12,15,2040,61,2,4,46,C,2,2,120,1,4,,,9,,,,1,1,2,1,1,2,1,2,301,,,5,5,5,5,5,5,,,,5,1,,,1,5,1,,,10,5,5,5,2,,,,3,12,1,2,0,3,3,3,1,0.977951,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5
29,17,27,61,2,4,101,G,3,2,135,1,3,,,2,,,,1,0,0,1,2,1,1,2,,,,4,4,4,4,4,4,,,,4,,,,3,6,,,,6,3,4,3,2,,,,1,2,5,1,2,2,2,0,1,0.669478,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
12,15,2040,61,2,4,46,C,2,2,N,1,1,,,5,,,,2,1,2,1,3,1,0,2,,,,4,6,6,6,3,3,,,,4,,,,2,0,,,,5,5,5,4,2,,,,3,12,3,2,3,2,2,2,1,0.977951,4,4,4,4,4,4,4,4,1,5,4,6,6,6,4
29,17,27,61,2,4,101,G,3,2,115,1,2,,,2,,,,1,2,2,1,3,1,2,2,501,,,5,4,6,4,5,5,,,,4,28,,,2,0,,,,14,3,5,4,2,,,,2,10,1,1,2,3,2,2,1,0.669478,4,4,6,4,4,5,6,6,5,6,6,5,4,6,4
12,15,2040,61,2,4,46,C,2,2,90,1,1,,,1,,,3,2,1,2,2,5,1,3,2,,,,5,6,6,4,4,5,,,,5,,,,1,5,1,,,7,4,5,5,2,,,,1,5,4,1,4,1,1,1,1,0.977951,5,3,3,5,5,5,6,6,6,5,3,6,3,6,5
29,17,27,61,2,4,101,G,3,2,145,1,2,3,,1,,,2,1,0,1,1,3,1,4,2,202,205,319,4,6,6,3,2,3,,,,3,8,,,2,0,,,,7,4,4,4,2,,,,1,4,4,2,0,2,1,2,1,0.669478,3,3,4,4,3,4,4,4,5,5,4,6,6,6,4
12,15,2040,61,2,4,46,C,2,2,85,1,1,,,2,,,,2,1,2,1,3,1,4,2,993,,,4,6,6,4,5,5,,,,5,,,,2,0,,,,3,4,5,5,2,,,,3,12,3,1,2,2,2,1,1,0.977951,4,4,4,3,4,4,4,4,5,4,3,4,6,6,4
12,15,2040,61,2,4,46,C,2,2,120,1,1,,,9,,,,2,2,2,1,3,1,4,2,,,,3,4,3,3,3,3,,,,4,,,,1,5,,,,3,4,4,4,2,,,,3,12,6,2,4,1,2,2,1,0.977951,4,3,3,3,3,3,3,3,4,4,6,3,6,3,3
12,15,2040,61,2,4,46,C,2,2,90,1,1,,,5,,,,1,1,0,1,2,1,2,2,505,506,,3,6,6,6,2,2,,,,5,17,33,,1,4,10,,,5,4,3,3,2,,,,3,19,4,1,4,1,2,2,1,0.977951,6,6,3,1,3,1,1,1,4,3,6,6,6,6,3
29,17,27,61,2,4,101,G,3,2,255,1,2,,,2,,,,1,2,1,1,1,1,3,2,,,,5,6,6,3,5,5,,,,3,16,,,1,3,1,,,5,6,5,5,2,,,,2,10,1,1,3,3,2,2,1,0.669478,2,2,5,4,5,3,6,6,5,6,6,6,6,6,4
12,15,2040,61,2,4,46,C,2,2,60,1,1,,,5,,,,2,2,2,1,1,1,2,2,,,,3,6,6,6,6,4,,,,5,,,,2,0,,,,5,0,6,5,2,,,,3,12,3,1,3,2,2,2,1,0.977951,3,3,3,3,3,4,4,4,5,6,6,6,6,6,3
12,15,2040,61,2,4,46,C,2,2,60,1,1,,,5,,,,2,2,2,2,1,1,2,2,,,,5,6,6,6,6,4,,,,5,,,,1,3,,,,5,4,4,5,2,,,,3,12,3,1,0,2,2,2,1,0.977951,3,3,3,4,4,4,6,6,6,2,6,6,6,6,4
29,17,27,61,2,4,101,G,3,2,235,1,3,,,6,,,,1,2,2,1,1,1,4,2,,,,5,5,5,5,5,5,,,,4,,,,1,0,,,,5,4,5,4,2,,,,1,90,1,1,4,3,2,2,1,0.669478,3,3,4,4,4,4,3,3,5,4,3,3,3,3,4
29,17,27,61,2,4,101,G,3,2,115,1,3,,,2,,,,1,1,2,1,3,1,4,2,505,,,5,5,5,5,5,5,1,,,5,,,,2,0,,,,7,4,5,5,2,,,,1,4,1,2,2,2,1,2,1,0.669478,4,3,3,5,5,5,5,5,5,4,3,6,5,5,4
12,15,2040,61,2,4,46,C,2,2,234,1,0,,,2,,,,0,0,0,1,3,1,2,2,,,,5,6,6,3,0,2,,,,5,,,,3,0,,,,1,5,5,5,3,,,,3,12,5,1,2,2,0,1,1,0.977951,5,4,3,5,5,5,5,5,5,6,6,6,6,6,4
29,17,27,61,2,4,101,G,3,2,234,1,3,,,8,,,,1,2,1,1,1,1,1,2,501,,,3,6,6,4,4,4,,,,5,,,,2,0,,,,6,4,5,4,2,,,,3,16,3,1,2,2,2,2,3,0.669478,4,4,4,4,3,3,6,6,2,6,6,6,6,6,4
12,15,2040,61,2,4,46,C,2,2,120,1,2,,,2,,,,1,2,1,1,2,1,2,2,,,,4,4,0,4,4,4,,,,5,4,1,,1,5,1,,,2,4,5,4,2,,,,0,99,0,0,0,0,0,0,1,0.977951,4,3,3,5,5,4,0,0,5,5,4,4,0,0,4
29,17,27,61,2,4,101,G,3,2,235,1,2,,,5,,,,1,2,2,1,2,1,3,2,,,,4,4,5,5,5,5,,,,5,,,,2,0,,,,7,5,5,5,2,,,,1,4,3,1,2,2,1,2,3,0.669478,4,3,3,5,5,5,5,5,4,4,5,5,4,4,4
12,15,2040,61,2,4,46,C,2,2,120,1,2,,,2,,,,1,0,0,0,4,1,4,2,,,,5,4,4,5,5,5,,,,5,,,,1,5,,,,1,5,4,5,3,,,,1,3,3,2,1,2,0,1,1,0.977951,4,4,3,3,6,3,4,4,6,4,4,4,3,3,4
29,17,27,61,2,4,101,G,3,2,145,1,3,,,1,,,2,1,1,2,1,3,1,4,2,,,,4,4,4,4,4,4,,,,4,32,,,1,5,1,10,,5,4,5,5,2,,,,1,4,4,2,2,2,1,2,3,0.669478,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4
12,15,2040,61,2,4,46,C,2,2,180,1,3,,,9,,,,2,1,1,2,4,1,4,2,,,,5,5,5,5,4,4,,,,5,,,,1,5,1,,,4,5,5,5,2,,,,3,12,4,2,0,2,2,2,1,0.977951,3,3,3,4,4,4,6,6,6,4,6,5,6,5,4
29,17,27,61,2,4,101,G,3,2,215,1,1,,,3,,,,1,1,1,1,2,1,2,2,501,,,4,4,6,3,3,4,,,,5,5,,,2,0,,,,11,4,3,3,2,,,,3,16,3,2,1,3,2,2,3,0.669478,5,3,4,4,5,5,4,4,4,6,6,4,6,6,4
12,15,2040,61,2,4,46,C,2,2,60,1,2,,,2,,,,1,0,0,0,1,2,1,2,,,,5,5,5,5,5,5,,,,4,,,,2,0,,,,5,5,3,3,2,,,,3,12,6,1,1,2,2,2,1,0.977951,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
29,17,27,61,2,4,101,G,3,2,295,1,2,,,3,,,,1,1,1,1,2,1,1,2,,,,5,5,5,4,5,5,,,,5,,,,3,6,,,,11,5,5,5,2,,,,3,16,2,2,0,3,2,2,3,0.669478,4,5,4,5,5,5,6,6,3,4,5,5,6,5,5
29,17,27,61,2,4,101,G,3,2,185,1,3,,,2,,,,1,2,2,1,2,1,2,2,,,,5,6,6,6,5,5,,,,5,,,,2,0,,,,1,5,5,4,2,,,,1,3,4,2,3,1,1,0,3,0.669478,5,6,5,5,5,5,6,6,5,4,4,6,6,6,5
29,17,27,61,2,4,101,G,3,2,25,1,3,,,5,,,,1,1,1,1,2,1,1,2,,,,5,6,6,6,5,5,,,,4,,,,2,0,,,,5,0,4,4,2,,,,3,16,2,1,1,2,2,2,3,0.669478,4,4,3,4,5,5,3,4,3,5,6,6,6,6,4
29,17,27,61,2,4,101,G,3,2,25,1,3,,,2,,,,1,2,2,2,2,1,2,2,,,,3,3,3,3,3,3,,,,3,,,,2,0,,,,7,2,3,2,2,,,,0,99,0,0,0,0,0,0,3,0.669478,3,3,3,4,4,4,3,3,1,2,2,2,2,2,3
29,17,27,61,2,4,101,G,3,2,145,1,2,,,2,,,,1,2,2,2,1,1,4,2,616,,,5,6,4,5,5,5,,,,4,,,,3,5,1,,,6,4,5,5,2,,,,1,2,2,1,3,2,2,2,1,0.669478,4,4,3,4,2,4,3,3,2,3,3,6,6,6,5
29,34,871,94,8,2,92,G,2,3,250,1,1,,,5,,,,1,1,2,2,3,1,4,2,505,20,,5,6,6,5,5,5,,,,5,,,,2,0,,,,5,5,5,0,2,,,,1,1,5,0,3,2,1,2,1,0.725279,5,3,3,4,4,4,3,3,4,3,3,6,3,6,3
29,34,871,94,8,2,92,G,2,3,250,1,1,2,,5,,,,1,1,2,2,4,1,4,2,,,,4,6,6,4,4,4,,,,4,,,,2,0,,,,5,4,4,4,2,,,,1,1,5,1,4,2,2,2,1,0.725279,4,4,4,4,4,4,4,4,6,4,4,6,6,6,4
29,34,871,94,8,2,92,G,2,3,170,1,2,,,2,,,,1,2,2,1,1,1,4,2,,,,4,4,6,6,4,4,,,,4,,,,2,0,,,,5,4,4,3,2,,,,1,1,1,2,2,2,1,2,1,0.725279,4,6,6,4,5,4,6,6,3,4,4,4,6,6,4
29,34,871,94,8,2,92,G,2,3,115,1,1,,,3,,,,2,2,2,2,1,1,4,2,,,,5,5,5,5,5,5,,,,5,,,,0,0,,,,11,5,5,6,2,,,,3,12,6,1,3,2,2,2,1,0.725279,5,5,6,5,5,5,5,5,5,6,6,6,6,6,6
29,34,871,94,8,2,92,G,2,3,280,1,1,,,3,,,,2,2,1,1,5,1,2,2,,,,5,4,3,3,3,4,,,,5,,,,2,0,,,,11,5,5,5,2,,,,3,10,3,1,2,2,1,2,1,0.725279,5,4,6,4,4,5,6,6,4,4,6,4,6,5,5
29,34,871,94,8,2,92,G,2,3,185,1,1,,,3,,,,2,1,1,1,3,1,2,2,,,,5,5,5,5,5,5,,,,5,,,,4,6,,,,11,0,5,5,2,,,,3,12,3,1,2,1,3,3,1,0.725279,4,4,4,4,3,3,4,4,5,6,6,6,6,6,4
29,34,871,94,8,2,92,G,2,3,190,1,3,,,6,,,,1,1,2,2,2,1,2,2,,,,3,3,3,3,3,3,,,,3,,,,2,0,,,,1,3,3,3,2,,,,1,3,2,2,1,2,2,1,1,0.725279,4,2,2,2,3,3,2,2,3,6,6,4,6,6,3
29,34,871,94,8,2,92,G,2,3,160,1,1,,,1,,,3,1,2,1,2,2,1,4,2,602,,,4,4,4,4,4,4,,,,5,,,,0,0,,,,2,3,3,3,2,,,,1,5,5,1,4,2,1,1,1,0.725279,4,4,4,4,4,4,4,4,4,0,1,0,1,0,3
29,34,871,94,8,2,92,G,2,3,120,1,3,,,3,,,,2,2,1,1,1,1,4,2,,,,4,6,6,6,4,4,,,,0,,,,4,0,,,,11,0,5,6,2,,,,3,11,1,2,0,3,2,2,1,0.725279,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
29,34,871,94,8,2,92,G,2,3,10,1,3,,,3,,,,1,2,1,1,3,1,1,2,,,,5,5,6,5,4,5,,,,4,,,,1,2,,,,11,3,5,5,1,,,,3,12,1,2,5,3,2,2,3,0.725279,5,5,4,4,4,4,5,4,5,4,6,3,6,6,4
29,34,871,94,8,2,92,G,2,3,250,1,3,,,3,,,,1,0,1,1,2,1,4,2,,,,4,6,6,3,4,4,,,,4,,,,4,6,,,,11,0,4,6,2,,,,3,12,7,1,2,2,2,2,3,0.725279,6,3,4,4,4,4,6,6,4,6,6,6,6,6,6
29,34,871,94,8,2,92,G,2,3,250,1,4,,,3,,,,0,0,1,1,2,1,2,2,,,,5,6,6,5,4,4,,,,5,,,,4,0,,,,11,0,5,3,2,,,,3,99,2,2,0,1,2,2,3,0.725279,5,3,4,5,4,4,6,6,5,4,6,6,6,6,4
29,34,871,94,8,2,92,G,2,3,240,1,2,3,,3,,,,1,2,1,1,1,1,2,2,505,,,5,6,6,4,4,4,,,,5,,,,4,0,,,,11,4,4,6,2,,,,3,12,6,2,3,2,2,2,3,0.725279,3,4,3,3,3,4,6,6,5,6,6,6,6,6,5
29,34,871,94,8,2,92,G,2,3,240,1,3,,,3,,,,1,1,1,1,3,1,2,2,,,,5,6,6,4,5,5,,,,5,,,,4,0,,,,11,5,5,6,2,,,,3,11,6,2,2,1,2,2,3,0.725279,5,5,4,5,5,5,6,6,5,6,6,6,6,6,5
29,34,871,94,8,2,92,G,2,3,130,1,1,,,3,,,,1,1,2,1,2,1,1,2,,,,4,6,6,6,4,4,,,,3,,,,4,0,,,,11,0,5,6,2,,,,3,16,3,2,1,2,2,2,3,0.725279,5,3,4,4,4,3,6,6,2,6,6,6,6,6,4
29,34,871,94,8,2,92,G,2,3,160,1,2,,,3,,,,1,1,1,1,1,1,3,1,,,,5,0,0,4,3,4,,,,4,,,,4,6,,,,11,4,4,0,2,,,,3,11,4,2,0,0,0,0,3,0.725279,5,4,3,4,5,4,4,4,1,4,0,0,0,0,4
29,34,871,94,8,2,92,G,2,3,175,1,4,,,3,,,,2,2,1,1,2,1,1,1,,,,5,5,5,5,5,5,,,,5,,,,4,0,,,,11,5,5,5,2,,,,3,99,3,1,2,2,2,2,3,0.725279,4,5,5,5,5,5,5,5,5,5,6,6,6,6,5
29,33,6418,81,1,2,84,F,2,2,182,1,2,,,3,,,,2,2,1,1,3,1,1,2,802,,,4,6,6,5,2,3,,,,0,,,,0,0,,,,11,0,0,0,0,,,,3,10,1,2,0,1,2,2,1,2.167946,6,4,4,4,4,4,6,4,2,6,6,6,6,6,4
29,33,6418,81,1,2,84,F,2,2,170,1,2,3,,3,,,,0,0,0,1,2,1,3,2,301,,,4,0,0,4,4,4,,,,4,,,,1,5,1,,,11,0,2,4,2,,,,3,10,3,2,1,1,1,0,1,2.167946,4,4,3,3,4,3,0,0,4,0,0,0,0,0,4
29,33,6418,81,1,2,84,F,2,2,200,1,1,,,3,,,,1,1,2,1,2,1,4,2,,,,4,6,6,6,4,4,,,,5,,,,2,0,,,,11,6,5,5,2,,,,2,10,4,2,4,2,2,2,1,2.167946,3,4,4,4,5,4,6,6,4,6,6,6,6,6,4
29,33,6418,81,1,2,84,F,2,2,160,1,1,,,9,,,,2,1,1,2,4,1,4,2,20,609,,4,4,4,4,3,4,,,,5,,,,1,5,1,,,6,4,4,4,2,,,,3,10,5,1,4,1,2,2,1,2.167946,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
29,33,6418,81,1,2,84,F,2,2,290,1,1,,,3,,,,2,1,1,1,2,1,4,2,,,,5,6,6,5,4,5,,,,5,,,,2,0,,,,11,5,5,6,2,,,,3,10,6,1,4,2,1,2,1,2.167946,4,5,4,5,5,5,5,5,5,4,6,6,6,6,5
29,33,6418,81,1,2,84,F,2,2,320,1,2,,,3,,,,1,2,1,2,1,2,0,2,,,,4,4,4,4,4,4,,,,5,,,,2,0,,,,11,6,4,3,2,,,,2,10,3,2,2,2,2,2,1,2.167946,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
29,33,6418,81,1,2,84,F,2,2,155,1,2,,,1,,,4,1,1,1,2,4,1,4,2,405,31,,4,6,3,4,5,5,,,,4,,,,1,5,,,,9,4,5,5,2,,,,1,7,6,2,4,1,2,1,1,2.167946,5,4,3,3,3,4,3,3,6,4,4,6,4,3,4
29,33,6418,81,1,2,84,F,2,2,160,1,2,,,10,,,,1,1,2,1,3,1,4,2,999,,,5,5,5,5,4,4,1,,,5,,,,1,5,1,,,0,4,4,4,2,,,,2,10,4,2,2,2,2,2,1,2.167946,4,4,4,4,5,4,4,4,5,3,3,4,3,4,3
29,33,6418,81,1,2,84,F,2,2,230,1,2,,,3,,,,2,2,1,1,1,1,4,2,,,,4,0,0,4,4,4,,,,3,,,,4,0,,,,11,0,5,0,2,,,,3,10,5,2,2,2,2,2,1,2.167946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,33,6418,81,1,2,84,F,2,2,320,1,2,,,3,,,,2,2,1,2,3,1,4,2,,,,5,6,6,4,4,4,,,,4,,,,1,4,,,,11,4,5,4,2,,,,2,10,6,2,0,2,2,2,1,2.167946,5,3,3,5,5,5,5,5,3,6,6,6,6,6,4
29,33,6418,81,1,2,84,F,2,2,120,1,3,,,3,,,,2,2,2,2,3,1,2,2,,,,5,6,6,4,4,4,,,,5,,,,0,0,,,,11,5,5,6,2,,,,3,10,4,2,1,3,2,2,1,2.167946,4,4,5,5,5,5,6,6,6,6,6,6,6,6,5
29,33,6418,81,1,2,84,F,2,2,110,1,2,,,2,,,,1,1,1,1,1,2,1,2,,,,5,5,5,5,5,5,,,,5,,,,1,2,15,,,5,5,5,5,2,,,,3,10,2,1,1,2,2,2,1,2.167946,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,33,6418,81,1,2,84,F,2,2,140,1,3,,,2,,,,2,1,1,2,3,1,2,1,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,1,1,2,2,1,2,2,2,1,2.167946,5,5,5,3,4,4,6,6,4,4,3,5,6,6,5
